title;link;downloaded;notesTaken
"BUDGET TRES LIMITÉ ILS PARTENT VIVRE EN FORÊT !";"https://www.youtube.com/watch?v=r-b99xb7EV8";false;false
"REPORTAGE Ils vivent dans une FERME #AUTONOME et RESILIENTE depuis 9 ans";"https://www.youtube.com/watch?v=POPtzy-5jLg";false;false
"UN POTAGER SUR BALCON !";"https://www.youtube.com/watch?v=5VHT8zMfS4k";false;false
"Quelles sont les dernières technologies SOLAIRES pour tendre vers une RÉSILIENCE ÉNERGÉTIQUE en 2021";"https://www.youtube.com/watch?v=_w3d3W4kygA";false;false
"Visite de L'ArchiPelle ça avance bien MAIS j'ai eu quelques ECHECS ! (VLOG)";"https://www.youtube.com/watch?v=UsGe9JAdIKA";false;false
"L'ECO VILLAGE DE POURGUES le collectif qui fonctionne vraiment !  (partie 1)";"https://www.youtube.com/watch?v=2-iSzzXIOYY";false;false
"L'ECO VILLAGE DE POURGUES le collectif qui fonctionne vraiment ! (partie 2)";"https://www.youtube.com/watch?v=VJwYBhql6Ic";false;false
"Qu'est ce qu'une bonne eau ? Pourquoi faut-il se méfier de l'eau du robinet et en bouteille ?";"https://www.youtube.com/watch?v=8-nYE9bZNQ8";false;false
"Visite d'un JARDIN URBAIN LUXURIANT grâce à la PERMACULTURE et L'ELECTROCULTURE";"https://www.youtube.com/watch?v=jpp8iqgF1Wk";false;false
"Il met un #POULAILLER dans son #VERGER et ça fait des MIRACLES !";"https://www.youtube.com/watch?v=i-3wS_dtAuw";false;false
"Quels sont les métiers d'avenir pour l'autonomie ?";"https://www.youtube.com/watch?v=2wJh3oKINWM";false;false
"L'EL DORADO des #AUTONOMISTES la diagonale du vide";"https://www.youtube.com/watch?v=kafOZPJV6uA";false;false
"Comment réussir sa plantation de #fruits à coque ? (amandier, pacanier, pistachier, noyer)";"https://www.youtube.com/watch?v=tjqanwsYFms";false;false
"POURQUOI ADOPTER les TOILETTES SECHES pour votre #JARDIN et pour la PLANETE ?";"https://www.youtube.com/watch?v=QhTunxm7kY0";false;false
"On leur a dit que RIEN ne POUSSE sur leur ROCHER alors ILS L'ONT FAIT ! #autonomie";"https://www.youtube.com/watch?v=VBd7tpwge3Y";false;false
"La PEDO-EPURATION C'EST LEGAL et on vous explique pourquoi !";"https://www.youtube.com/watch?v=awJnvP1ctOM";false;false
"LE SURVIVALISME danger imminent ou extrême nécessité ? par Joël Schuermans";"https://www.youtube.com/watch?v=2MWjSEO9cD0";false;false
"TEST D'UN FOUR SOLAIRE FAMILIAL par temps COUVERT ! (et ça fonctionne !)";"https://www.youtube.com/watch?v=YS2aAjZOS8o";false;false
"COMMENT PRODUIRE SON PROPRE GAZ POUR PAS UN ROND (ou presque)";"https://www.youtube.com/watch?v=FGUyd2cX3SE";false;false
"LE HORI HORI L'OUTIL ULTIME DES JARDINIERS AU JAPON";"https://www.youtube.com/watch?v=x782tcFg_-c";false;false
"LES CONSERVES EN  BOCAUX POUR L'AUTONOMIE";"https://www.youtube.com/watch?v=e4rE6GN8EoM";false;false
"1500 variétés de PLANTES VIVACES ET RUSTIQUES dans ce JARDIN unique";"https://www.youtube.com/watch?v=ZLGVeWApdWY";false;false
"COMMENT PASSER L'HIVER EN MODE DÉGRADÉ QUAND ON VIT HORS RESEAUX ?";"https://www.youtube.com/watch?v=cIBgsEQxl70";false;false
"IL CULTIVE DES AGRUMES EN PLEINE TERRE RESISTANT AU FROID";"https://www.youtube.com/watch?v=JgrKL5srHjA";false;false
"Comment faire sa bière maison ?";"https://www.youtube.com/watch?v=2RcB9Wxgijw";false;false
"LA CUISINIERE A BOIS l'indispensable de L'AUTONOMIE";"https://www.youtube.com/watch?v=9-pbc-zRdss&t=1s";false;false
"LE CHANVRE CBD BIO français – Producteurs paysans et transformateurs";"https://www.youtube.com/watch?v=_RfOUypq4EY";false;false
"La CONSTRUCTION ECOLOGIQUE ET NATURELLE (partie 1)";"https://www.youtube.com/watch?v=gAWjSMKjV3U";false;false
"LEGISLATION AUTONOMIE ET RESILIENCE DES TERRITOIRES.";"https://www.youtube.com/watch?v=xTSA7Q6eMBU";false;false
"Comment faire des enduits naturels à la chaux et écologiques pour pas un rond ?";"https://www.youtube.com/watch?v=xro4pjbE7Xs";false;false
"COMMENT PRODUIRE DES TONNES DE FRUITS DANS SON VERGER FAMILIAL ?";"https://www.youtube.com/watch?v=snc6I77B4AQ";false;false
"COMMENT GREFFER UN ARBRE FRUITIER ? LE SECRET DE LA REUSSITE AU VERGER";"https://www.youtube.com/watch?v=59eYtaNpFOE";false;false
