title;link;downloaded;notesTaken
"Bienfaits de la figue et du figuier (Ficus carica)";"https://www.youtube.com/watch?v=nXS5Gz14GO4";false;false
"Bienfaits des graines de lin : flore intestinale, ménopause, cholestérol";"https://www.youtube.com/watch?v=BjJ1_gHZGuc";false;false
"Orgelets et chalazions : quelles plantes et préparations utiliser ?";"https://www.youtube.com/watch?v=h4CHoOzxc_Q";false;false
"Découvrir les plantes médicinales peu utilisées (exemple du filaire)";"https://www.youtube.com/watch?v=KK8EmLNRY-g";false;false
"Laurier noble (Laurus nobilis) : digestion, bronchites, douleurs articulaires";"https://www.youtube.com/watch?v=RShkHmkvhDA";false;false
"Histoire des plantes : Samuel Thomson";"https://www.youtube.com/watch?v=VCQ33ksR-TM";false;false
"Le buis (Buxus sempervirens) : propriétés et toxicité";"https://www.youtube.com/watch?v=z6U8LIrLU50";false;false
"Créer une haie mellifère avec des plantes médicinales";"https://www.youtube.com/watch?v=9fjftMukt4g";false;false
"le cannabis thérapeutique : interview du docteur Franck Gigon";"https://www.youtube.com/watch?v=tJDZKhdfuiw";false;false
"Cyprès toujours vert (Cupressus sempervirens) : circulation, hémorroides, antiviral";"https://www.youtube.com/watch?v=5Tvoz9HpJ70";false;false
"Violette odorante (Viola odorata) : calme la toux sèche et les inflammations digestives";"https://www.youtube.com/watch?v=B83-NAtbxbo";false;false
"Le radis noir : détoxification du foie et nettoyage des poumons";"https://www.youtube.com/watch?v=6mxQpGpWqf8";false;false
"Primevère officinale : stress, sommeil, bronchites";"https://www.youtube.com/watch?v=4DpTCbS5v68";false;false
"Bienfaits des graines de courge : parasites intestinaux, vessie irritable, prostate";"https://www.youtube.com/watch?v=tH5P6mqQCvs";false;false
"Bienfaits du basilic : digestion, règles douloureuses, troubles de la glycémie";"https://www.youtube.com/watch?v=ZIq3DGoKFdM";false;false
"BDH n°1 - néflier, lierre grimpant, bugrane - arthrose, calculs rénaux";"https://www.youtube.com/watch?v=a2azSzoqT9c";false;false
"Chardon béni : digestion, détox, articulations";"https://www.youtube.com/watch?v=2Wh4LZ430Dw";false;false
"interview de Frederika Van Ingen : les peuples racines";"https://www.youtube.com/watch?v=AH2Wx9nBP68";false;false
"Oseille crépue (Rumex crispus) : digestion des graisses, constipation, détox";"https://www.youtube.com/watch?v=1u9d9Ps2U20";false;false
""Grand manuel de phytothérapie" d'Eric Lorrain : revue de livre";"https://www.youtube.com/watch?v=BtPDc6ApkMI";false;false
"Jardin médicinal : se faire plaisir sans se cramer";"https://www.youtube.com/watch?v=x9ctKm2VhbA";false;false
"Aiguilles de pin sylvestre : le vrai du faux (suramine, acide shikimique, etc.)";"https://www.youtube.com/watch?v=iV66aeJ3NKA";false;false
"Jardin de plantes médicinales : 6 erreurs fondamentales";"https://www.youtube.com/watch?v=V-rMH-TjkuI";false;false
"Propriétés des plantes digestives : toniques, carminatives, antispasmodiques, prébiotiques, etc.";"https://www.youtube.com/watch?v=BeB9wDLqygM";false;false
"Matériel de l'herboriste maison : mes 5 objets favoris";"https://www.youtube.com/watch?v=mv_LgA_LyzA";false;false
